tx_amount,time_since_last_tx_seconds,degree_centrality,historical_tx_count,in_out_ratio,sent_tnx,received_tnx,time_diff_mins,is_fraud
42.0831,1431.6,5,5,1.0,3,2,72.45,0
3.1339,87487.8,29,304,0.9822,53,251,1127393.0,0
1.0079,29478.6,6,96,1.0009,46,50,927539.2,0
0.012,0.0,1,2,0.0239,0,1,320.15,0
5.5422,120.0,2,8,1.0001,4,4,65629.95,0
0.0955,0.0,3,110,20.8154,0,109,226775.6,0
1.7927,0.0,2,2,1.0001,1,1,285965.37,0
4.3442,176511.0,52,104,0.9081,75,29,413648.58,0
0.1762,342984.6,6,41,1.0255,35,6,210085.83,0
67.3331,1328.4,4,4,1.0,3,1,66.43,0
0.0,0.0,1,182,0.0,0,181,646233.3,0
134.203,203268.0,7,12,1.0,6,6,302065.78,0
67.3331,1393.8,4,4,1.0,3,1,69.68,0
75.7498,9418.2,3,3,1.0,2,1,313.93,0
4.2649,9302.4,11,796,1.0002,394,402,734165.67,0
56.3645,553201.8,22,182,1.0,38,144,558132.17,0
37.956,7632.0,5,6,1.0,2,4,325.23,0
0.1478,360.0,8,341,1.0073,170,171,387397.43,0
4.9897,0.0,2,2,1.0001,1,1,12.65,0
4.9134,1226055.0,14,27,2.369,15,12,372128.45,0
0.1138,0.0,2,2,1.0042,1,1,1.97,0
67.3331,1348.8,4,4,1.0,3,1,67.45,0
43.4538,234524.4,19,59,0.9938,49,10,298923.97,0
1.4092,0.0,2,2,1.0004,1,1,39.15,0
0.5756,137908.8,5,56,1.0683,49,7,113262.22,0
0.1271,0.0,3,132,33.3022,0,131,291482.3,0
2.2088,9736.8,3,4,1.0002,2,2,381.0,0
67.3331,1351.2,4,4,1.0,3,1,67.57,0
0.2052,0.0,4,130,52.9476,0,129,226792.15,0
42.0831,1407.6,5,5,1.0,3,2,71.12,0
0.6819,0.0,1,2,1.3639,0,1,6002.88,0
33.6664,3174.6,4,8,1.0,6,2,318.03,0
0.001,0.0,1,1,0.002,0,1,0.0,0
67.3331,6131.4,4,4,1.0,3,1,306.57,0
0.2486,0.0,5,101,49.7135,0,100,245398.22,0
2.3838,0.0,2,9,1000.0,1,8,50564.05,0
0.2892,114637.8,3,8,1.0012,3,5,67394.65,0
0.0963,0.0,4,116,22.141,0,115,245498.05,0
0.9101,185618.4,6,30,1.0005,15,15,888647.9,0
42.0831,6530.4,5,5,1.0,3,2,410.55,0
1.2491,2829.6,3,4,1.0015,2,2,663.52,0
0.4505,0.0,6,222,199.1357,0,221,319291.53,0
0.0133,0.0,2,4,1.0252,1,3,216039.77,0
22.7703,0.0,2,4,1.0,1,3,17468.72,0
0.1458,0.0,2,2,1.0005,1,1,418483.92,0
0.1122,0.0,3,90,19.9735,0,89,226780.37,0
833.7498,93.6,5,5,1.0,3,2,4.9,0
1.8783,51.6,4,4,1.0004,2,2,60016.43,0
801.6793,2269.2,2192,12490,1.0004,5102,7388,574178.57,0
3.9989,0.0,2,2,1.0006,1,1,32.33,0
11.2297,291614.4,118,220,0.9767,145,75,1072398.18,0
0.1763,0.0,3,149,52.1781,0,148,228998.5,0
2.9994,0.0,2,2,1.0004,1,1,14.53,0
0.1111,0.0,4,116,25.5469,0,115,192603.35,0
50.4998,9683.4,4,4,1.0,2,2,323.38,0
4.2349,186.0,4,146,1.0001,73,73,67768.1,0
2.2042,232.2,20,22,1.0002,11,11,70363.92,0
0.4094,0.0,5,104,84.3434,0,103,201162.33,0
0.4852,0.0,5,45,42.6981,0,44,226778.87,0
50.4998,9693.0,4,4,1.0,2,2,324.37,0
750.3748,103.8,6,6,1.0,4,2,7.73,0
1.9042,1051032.6,25,30,1.0002,13,17,392152.93,0
20.8019,0.0,2,2,1.0,1,1,189.75,0
5.2446,302.4,2,4,1.0001,2,2,3071.73,0
85.6854,761062.8,158,215,2.1713,34,181,949868.57,0
75.7498,9473.4,3,3,1.0,2,1,315.78,0
4.1482,797.4,8,328,1.0002,147,181,959668.07,0
0.1159,478.2,2,43,1.0081,17,26,204725.9,0
3.7759,195.6,2,18,1.0001,9,9,40448.5,0
19.8547,1440278.4,14,22,0.5314,18,4,527077.12,0
67.3331,899.4,4,4,1.0,3,1,44.97,0
42.0831,6436.2,5,5,1.0,3,2,324.73,0
0.2567,0.0,3,87,44.1591,0,86,226766.82,0
0.0848,93540.6,4,5,1.0046,2,3,162487.73,0
11.6672,908793.0,10,10,1.0002,9,1,136318.98,0
9.5111,160923.0,29,78,0.9893,47,31,350636.2,0
0.5855,54183.0,2,94,1.0023,46,48,1098186.7,0
0.1782,0.0,4,203,71.9883,0,202,192599.92,0
1.7697,287454.6,9,17,0.8606,14,3,81145.63,0
0.1142,0.0,4,135,30.6101,0,134,226749.52,0
2.8227,3448785.0,4,7,1.0002,4,3,263713.08,0
50.4998,9674.4,4,4,1.0,2,2,323.08,0
2.2858,75129.6,6,17,1.0004,9,8,280825.65,0
2.5314,0.0,6,14,65.8172,0,13,226760.05,0
0.6068,4857.6,5,13,0.5076,10,3,468324.43,0
0.0331,0.0,2,2,1.0128,1,1,2.83,0
50.4997,9772.2,4,4,1.0,2,2,325.73,0
42.0831,1456.2,5,5,1.0,3,2,73.68,0
0.0136,12376.8,10,11,1.0683,8,3,4264.35,0
39.9363,0.0,5000,10000,1000.0,0,9999,2901.22,0
67.3331,1316.4,4,4,1.0,3,1,65.82,0
8.1088,179209.8,72,223,0.9631,179,44,726979.05,0
3.3087,246031.8,31,101,1.0004,63,38,388724.08,0
0.1238,250.8,4,403,1.006,201,202,783263.5,0
17.7094,1029.0,12,1657,1.0001,825,832,1954860.95,0
75.7498,9826.8,3,3,1.0,2,1,327.57,0
67.333,913.8,4,4,1.0,3,1,45.7,0
0.4456,0.0,3,27,23.1735,0,26,200099.33,0
0.0,0.0,1,2,0.0,0,2,3161.45,0
67.3331,6292.8,3,4,1.0,3,1,314.65,0
8.4081,0.0,6,24,386.7714,0,23,226788.22,0
33.6664,6401.4,5,6,1.0,3,3,320.73,0
2.3676,472.8,11,38,1.0005,18,20,353405.12,0
0.6758,694035.0,16,27,1.0009,17,10,449570.33,0
0.9379,1325179.8,14,16,1.0007,9,7,590734.63,0
76.7131,310428.0,12,189,1.0,91,98,930590.25,0
2.7974,179931.6,56,96,0.9828,68,28,262278.12,0
1.9497,442.8,25,4726,1.0004,2324,2402,913192.53,0
42.0831,1554.6,5,5,1.0,3,2,78.0,0
3.1111,603743.4,33,79,0.7432,55,23,728734.78,0
6.1465,0.0,8,37,442.5449,0,36,228995.87,0
75.7498,9882.0,3,3,1.0,2,1,329.4,0
24.7598,0.0,7,11,495.1964,0,10,132996.78,0
42.0831,1414.2,5,5,1.0,3,2,72.55,0
0.8224,8056.8,3,94,1.0029,40,54,1002093.87,0
0.826,24396.6,3,114,1.0013,49,65,729037.15,0
29.1791,9881799.0,5,22,1.0,5,17,855094.1,0
0.5776,4685106.0,11,78,1.0004,6,72,943282.57,0
4.4995,123.6,3,4,1.0001,2,2,2826.33,0
5.6706,528733.8,46,90,1.0026,54,36,991804.47,0
5.9997,0.0,2,2,1.0001,1,1,633.2,0
7.8041,1389471.0,9,10,1.0001,5,5,226221.87,0
50.4998,9654.6,4,4,1.0,2,2,323.5,0
0.742,549210.0,17,40,0.8906,30,10,484586.98,0
2.0011,104971.2,16,23,1.0003,15,8,1038322.7,0
10.3368,8323655.4,7,9,1.0,3,6,473736.12,0
4.9948,0.0,2,2,1.0001,1,1,1.87,0
67.3331,1330.8,4,4,1.0,3,1,66.55,0
50.4997,9840.6,4,4,1.0,2,2,328.02,0
0.0965,0.0,2,106,20.2664,0,105,226752.02,0
75.7498,9532.2,3,3,1.0,2,1,317.73,0
0.3061,10198.8,10,2705,1.0615,2671,33,457195.87,0
67.3331,1240.2,4,4,1.0,3,1,62.02,0
67.3331,1281.6,4,4,1.0,3,1,64.08,0
16.0613,258.0,9,14,1.0,7,7,130442.18,0
12.8609,1821.0,4,4,1.0,2,2,35558.78,0
0.4328,0.0,7,195,167.9334,0,194,226755.85,0
67.3331,1329.6,4,4,1.0,3,1,66.47,0
3.0465,0.0,2,3,1.0104,1,2,13245.78,0
67.3331,6298.2,4,4,1.0,3,1,314.92,0
21.7868,1340685.0,50,79,1.5645,32,47,905547.75,0
833.7498,106.2,5,5,1.0,3,2,5.32,0
0.8618,0.0,2,2,1.0009,1,1,4.45,0
67.3331,1379.4,4,4,1.0,3,1,68.97,0
0.1325,663372.0,15,30,0.718,17,13,489429.62,0
683.5324,11731.2,2175,5064,0.9991,4400,664,1245517.87,0
1.335,1193959.8,3,4,1.0003,2,2,39800.62,0
8.5204,2138836.2,17,27,1.0002,18,9,642194.28,0
1.9963,386.4,6,6,1.0002,3,3,9817.67,0
67.3331,928.2,4,4,1.0,3,1,46.4,0
0.8638,0.0,2,2,1.0006,1,1,60.97,0
0.3212,0.0,4,115,73.2274,0,114,226759.43,0
1.3443,1537595.4,5,8,1.0003,3,5,77631.38,0
3.1693,3112803.0,3,27,1.0004,14,13,756555.68,0
1.3159,670469.4,27,85,1.0097,50,35,987307.37,0
0.0126,0.0,2,2,1.0443,1,1,11.65,0
0.1772,59552.4,116,447,1.0026,135,312,684983.8,0
67.3331,927.6,4,4,1.0,3,1,46.37,0
8.8224,1298883.6,24,34,0.5644,27,7,858238.48,0
42.0831,1561.8,5,5,1.0,3,2,78.1,0
67.4994,1393.8,4,4,0.9902,3,1,69.68,0
7.7725,43985.4,63,182,0.985,104,78,139534.27,0
833.7498,62.4,5,5,1.0,3,2,3.13,0
8.3613,1404.0,3,8,1.0002,4,4,18692.75,0
7.7712,27113.4,286,2763,0.6894,2644,114,1264774.13,0
1.4406,24480.6,7,1624,30.1574,5,1618,1138848.45,0
1.0006,76258.2,8,210,1.0008,105,105,168647.83,0
1.9842,179305.2,17,23,1.0015,13,10,148414.97,0
67.3331,1269.0,4,4,1.0,3,1,63.45,0
0.3294,2794.8,5,1799,1.0009,700,1099,1116489.98,0
833.7497,93.6,5,5,1.0,3,2,4.67,0
0.6366,0.0,401,522,663.3501,0,521,23130.65,0
75.7498,9678.6,3,3,1.0,2,1,322.62,0
0.2997,0.0,2,2,1.0021,1,1,525.72,0
75.7498,9660.0,3,3,1.0,2,1,322.0,0
67.3331,1267.8,4,4,1.0,3,1,63.4,0
29.3261,1316999.4,5,17,1.0,5,12,152473.25,0
1.6597,82.8,3,4,1.0005,2,2,369.67,0
1.5303,136788.6,4,98,1.0322,96,2,220649.7,0
2.6837,48.0,3,12,1.0003,6,6,30049.57,0
77.6722,4504730.4,11,20,1.0001,16,4,1223010.18,0
0.1362,18392.4,8,10,1.0034,6,4,662492.68,0
30.1242,13013.4,2175,10000,1.305,1096,8904,653215.9,0
16.0494,546628.8,42,112,1.001,57,55,819090.13,0
10.194,671.4,4,6,1.0001,3,3,149448.82,0
4.9948,0.0,2,2,1.0001,1,1,2.23,0
67.3331,1156.2,4,4,1.0,3,1,57.8,0
0.1343,0.0,3,80,21.2155,0,79,226763.67,0
0.1191,3780.0,5,1509,1.0024,633,876,1100320.03,0
50.4998,9496.8,4,4,1.0,2,2,317.83,0
75.7498,9388.2,3,3,1.0,2,1,312.95,0
0.0016,328.8,3,45,0.075,22,23,319835.12,0
0.0548,1040347.8,9,10,1.0835,7,3,253392.72,0
0.1214,0.0,2,146,35.1915,0,145,226784.32,0
0.7655,1308111.0,17,27,0.7256,17,10,536343.98,0
0.1098,112619.4,3,5,1.0032,2,3,5826.13,0
0.418,0.0,2,2,1.0011,1,1,24731.42,0
18.7448,913.2,341,10000,1.002,8713,1287,340129.2,0
0.1565,5427311.4,9,11,2.8931,6,5,1118842.15,0
1.0962,1146373.2,6,42,0.9138,17,25,623697.85,0
0.5526,2230455.0,6,9,0.9473,6,3,298787.93,0
6.4097,248400.6,7,11,1.0001,5,6,121402.32,0
2.4603,2218760.4,3,13,1.0003,8,5,559898.43,0
0.4431,0.0,3,36,31.016,0,35,200097.8,0
0.5574,27833.4,252,555,1.0007,251,304,861034.55,0
2.1878,427300.2,31,54,0.9325,40,13,310545.0,0
190.1847,2044.8,3,25,1.0,12,13,418708.72,0
0.18,3482.4,7,575,1.0023,287,288,666270.58,0
37.0618,583517.4,21,68,0.6865,57,11,705078.12,0
9.9997,0.0,2,2,1.0001,1,1,410.85,0
12.8601,153.0,4,50,1.0,25,25,32773.28,0
50.4998,9663.6,4,4,1.0,2,2,323.38,0
5.3195,105150.0,2,29,1.0001,12,17,233625.1,0
26.2486,1562089.8,2,20,1.0038,5,15,938966.22,0
7.6866,0.0,8,26,384.329,0,25,133544.85,0
55.4994,653288.4,36,76,0.868,48,28,934281.92,0
5.7502,2157.0,3,16,1.0003,8,8,79246.45,0
0.2458,0.0,3,160,78.1755,0,159,291427.1,0
0.5005,0.0,1,20,19.0203,0,19,87489.5,0
0.5728,3365970.0,7,19,1.0004,7,12,667030.65,0
1.6929,117.6,3,9,1.0003,4,5,103068.63,0
0.5095,0.0,1,2,1.019,0,1,1884.42,0
1.1274,0.0,2,172,385.5804,0,171,266400.83,0
63.1248,4651.8,3,5,1.0,4,1,310.12,0
32.464,2764.2,5,9,1.0,7,2,323.68,0
1.6741,559.2,7,46,1.001,23,23,502495.97,0
67.3331,1112.4,4,4,1.0,3,1,55.62,0
1.1643,1627382.4,24,42,1.0906,35,7,1424221.78,0
26.6975,0.0,2,18,907.7158,0,17,88324.98,0
5.8959,901453.8,48,107,1.0001,33,74,1016313.18,0
67.4046,1287.6,4,4,0.9958,3,1,64.38,0
4.9998,0.0,2,2,1.0001,1,1,17.8,0
0.125,0.0,1,1,0.25,0,1,0.0,0
2.5382,2589.6,7,348,0.9948,174,174,293788.7,0
0.6342,12028.8,76,960,0.5879,918,42,266432.08,0
75.7498,9426.0,3,3,1.0,2,1,314.2,0
780.7677,1798.8,2721,10002,0.0,10000,2,299762.78,0
0.3324,1720160.4,5,10,1.0099,8,2,242623.3,0
833.7498,112.8,5,5,1.0,3,2,6.35,0
0.4402,0.0,6,214,187.5346,0,213,245368.8,0
67.3331,6301.8,3,4,1.0,3,1,315.08,0
63.1247,899.4,5,5,1.0,4,1,59.95,0
0.5754,3495037.2,4,4,1.0008,2,2,214599.42,0
0.4266,88435.8,17,88,1.095,55,33,494459.63,0
0.2165,0.0,2,2,1.0022,1,1,6.42,0
67.3331,6451.8,4,4,1.0,3,1,322.58,0
21.9997,0.0,2,2,1.0,1,1,15.28,0
0.0992,159.6,2,16,1.0042,8,8,77325.5,0
5.3047,2974142.4,2,7,1.0001,4,3,203290.63,0
67.3331,1366.2,4,4,1.0,3,1,68.3,0
1.6902,1159.2,4,11,1.001,5,6,225586.83,0
1.3318,64407.0,6,12,0.5196,8,4,18862.12,0
537.2528,26632.8,4305,6782,1.0,72,6710,74576.42,0
42.0831,6514.8,4,5,1.0,3,2,327.37,0
1.0836,1238.4,3,429,1.0004,208,221,534882.95,0
0.5676,682511.4,39,56,2.108,40,16,997869.97,0
0.1363,0.0,4,4,1.0933,1,3,45101.82,0
75.7497,9883.2,3,3,1.0,2,1,329.43,0
42.0831,1392.6,5,5,1.0,3,2,70.3,0
0.0998,37917.6,3,10,1.0137,5,5,21964.78,0
0.1989,259.8,4,290,1.0051,143,147,1186508.93,0
42.0831,1443.6,5,5,1.0,3,2,72.55,0
0.829,510786.6,9,15,1.0331,10,5,378238.12,0
3.5198,0.0,2,2,1.0001,1,1,4.57,0
1.8582,187039.8,23,61,1.0019,37,24,241461.3,0
50.4998,9614.4,4,4,1.0,2,2,322.95,0
0.1461,2685.6,6,8155,1.0022,3269,4886,1053475.48,0
5.5242,773401.2,8,47,1.0001,25,22,567621.12,0
3.4097,0.0,2,2,1.0002,1,1,282.88,0
67.3331,1327.2,4,4,1.0,3,1,66.35,0
1.2937,652585.2,35,54,1.0015,40,14,544371.0,0
9.9993,0.0,2,2,1.0,1,1,299011.27,0
2.9491,10133.4,262,1378,1.0002,537,841,875130.48,0
0.4727,0.0,2,72,67.1183,0,71,226763.77,0
0.25,127.8,3,57,1.0092,26,31,178418.82,0
4.9946,0.0,2,2,1.0002,1,1,9658.23,0
0.4076,485290.2,13,21,1.0014,11,10,214910.02,0
15.8492,148695.0,12,16,1.001,11,5,879972.9,0
0.1975,666676.2,3,3,1.0034,2,1,22222.55,0
0.2179,0.0,2,2,1.0028,1,1,312.2,0
1.708,773.4,13,2274,1.0004,1129,1145,1701949.42,0
1.0799,218.4,15,26,1.0004,13,13,130896.27,0
0.1703,0.0,9,112,37.8016,0,111,585304.28,0
1.5,0.0,1,2,3.0,0,1,6.27,0
42.0831,1505.4,5,5,1.0,3,2,75.27,0
0.0422,0.0,2,2,0.1689,0,2,15.82,0
42.0831,1470.6,5,5,1.0,3,2,74.05,0
0.2213,0.0,3,146,64.1677,0,145,229000.73,0
67.3329,6448.2,3,4,1.0,3,1,322.42,0
67.3331,6553.8,4,4,1.0,3,1,327.7,0
20.677,147956.4,27,80,0.8572,56,24,1024014.5,0
50.4998,9648.0,4,4,1.0,2,2,323.28,0
40.6853,4920.0,2448,10000,1.0012,8889,1111,812713.43,0
0.6347,490807.8,20,41,0.7876,34,7,935086.52,0
1.5439,88.8,2,4,1.0002,2,2,243277.05,0
0.4757,81298.2,15,224,0.4905,215,9,487116.82,0
42.0831,6630.0,5,5,1.0,3,2,331.53,0
21.7413,266497.8,22,23,1.0001,19,4,108125.53,0
63.1247,1054.2,4,5,1.0,4,1,70.3,0
80.4778,211.8,22,32,1.0,20,12,24975.73,0
0.1184,0.0,2,2,1.0049,1,1,16.13,0
0.0789,0.0,2,2,1.0283,1,1,102.87,0
15.7577,681588.6,51,106,1.0393,62,44,996297.48,0
0.3504,182.4,3,4,1.0016,2,2,5490.08,0
0.614,170883.0,172,287,0.818,245,42,986319.8,0
0.999,0.0,2,2,1.001,1,1,56.48,0
0.1602,0.0,3,147,46.7884,0,146,319306.25,0
50.4997,9614.4,4,4,1.0,2,2,320.9,0
67.333,1164.6,4,4,1.0,3,1,58.22,0
75.7497,1090.8,3,3,1.0,2,1,36.37,0
0.2746,42525.0,162,493,1.0024,248,245,1159108.58,0
0.1086,0.0,2,288,62.3198,0,287,396938.23,0
6.9976,7811725.2,5,28,1.0,2,26,366569.43,0
40.8524,1661695.2,9,59,1.0,11,48,588940.73,0
17.7993,436.2,5,7,1.0001,2,5,302753.1,0
4.059,27036.0,13,1726,0.1579,1722,4,833350.15,0
0.057,0.0,2,2,1.0109,1,1,597.03,0
20.2655,367.8,12,49,1.0001,24,25,301156.08,0
3.7388,6463.2,9,17,1.0002,8,9,537586.8,0
833.7498,175.8,5,5,1.0,3,2,9.82,0
1.812,1540047.0,3,14,1.0003,8,6,237563.73,0
2.2881,0.0,2,2,1.0003,1,1,622.87,0
15.273,151696.2,155,271,0.9604,161,110,637545.9,0
793.1547,115.2,3,3,1.0,2,1,3.85,0
1105.9751,117.0,3,3,1.0,2,1,3.9,0
20.4037,70287.6,6,17,1.0001,10,7,76279.32,0
67.3331,6283.8,3,4,1.0,3,1,314.18,0
833.7498,154.8,5,5,1.0,3,2,7.97,0
63.1247,895.8,4,5,1.0,4,1,59.72,0
1.9109,121340.4,9,45,0.5697,39,6,96422.1,0
2.4157,4829.4,4,4,1.0002,2,2,17067.9,0
1.0159,1522.2,13,381,1.0013,176,205,1277262.62,0
42.0831,9931.8,5,5,1.0,2,3,331.1,0
67.3331,1388.4,4,4,1.0,3,1,69.43,0
0.5949,0.0,4,914,1000.0,0,913,228802.5,0
71.198,218925.6,5,100,1.0,6,94,122827.25,0
0.2138,993.6,30,54,1.0022,27,27,222173.65,0
67.3331,1297.8,4,4,1.0,3,1,64.9,0
1.2354,285202.8,48,124,0.8326,67,57,1016506.58,0
0.0165,0.0,1,1,0.0331,0,1,0.0,0
0.4948,159496.2,20,42,1.0033,26,16,284661.02,0
1.6115,0.0,7,18,54.7918,0,17,226755.85,0
35.9897,0.0,2,27,1000.0,0,26,99451.12,0
833.7498,214.8,5,5,1.0,3,2,10.78,0
5.1434,2160.6,7,21,1.0005,9,12,325467.82,0
75.7498,9634.8,3,3,1.0,2,1,321.17,0
1.4765,963.0,6,476,1.0005,232,244,538242.08,0
0.4116,0.0,3,28,22.2291,0,27,229005.03,0
3.0596,0.0,2,2,1.0002,1,1,5.95,0
63.1248,4656.0,3,5,1.0,4,1,310.38,0
5.2452,340.8,110,218,1.0001,109,109,179608.78,0
9.3468,0.0,5,18,317.7897,0,17,173307.73,0
0.479,0.0,2,83,78.5628,0,82,160054.58,0
0.7275,1009.8,4,6,1.0006,3,3,26200.27,0
67.3331,1328.4,4,4,1.0,3,1,66.43,0
0.347,942.0,4,6,1.0014,3,3,557.25,0
833.7498,426.0,5,5,1.0,3,2,21.3,0
2.7336,174.6,3,4,1.0002,2,2,329.33,0
0.3103,23839.8,181,347,1.0013,183,164,1008740.77,0
1.1808,565.8,4,32,1.0012,16,16,210548.27,0
0.2595,0.0,4,101,51.8907,0,100,291489.57,0
0.2951,37.2,788,3038,1.0016,1519,1519,26275.75,0
3.5838,357517.2,25,47,0.9942,31,16,278158.2,0
0.0083,339.6,6,10,1.0555,5,5,272185.17,0
0.1219,0.0,6,117,28.2823,0,116,319297.32,0
0.2238,0.0,3,121,53.703,0,120,192609.7,0
21.8016,708741.0,60,100,0.9891,71,29,1000993.2,0
4.1503,5233.2,3,2704,1.0001,729,1975,1107516.63,0
20.0497,104.4,2,4,1.0,2,2,37.67,0
0.5998,239.4,5,8,1.0008,4,4,13017.07,0
833.7498,121.8,5,5,1.0,3,2,6.38,0
0.0185,2751765.6,3,3,1.0473,2,1,91725.52,0
1.0594,0.0,4,128,269.0896,0,127,226764.25,0
10.5762,73.2,8,29,1.0001,14,15,114694.52,0
833.7498,70.2,5,5,1.0,3,2,4.33,0
42.0831,9981.6,5,5,1.0,2,3,332.75,0
75.7498,9443.4,3,3,1.0,2,1,314.78,0
750.3748,132.0,6,6,1.0,4,2,8.78,0
833.7498,147.0,5,5,1.0,3,2,8.67,0
4.8406,1561470.0,18,31,0.8867,15,16,698587.03,0
3.9079,82714.2,33,536,1.0509,48,488,1351649.42,0
0.027,0.0,1,140,7.4963,0,139,334535.07,0
6483.9584,57.0,5000,10000,1.3078,9996,4,9483.53,0
50.4997,9909.0,4,4,1.0,2,2,330.3,0
0.1126,162973.8,91,272,0.5605,252,20,1002210.72,0
67.3331,1257.0,4,4,1.0,3,1,62.85,0
4.1385,0.0,3,5,33.1078,0,4,201118.35,0
0.5489,0.0,2,2,1.0009,1,1,1.35,0
75.7743,9549.6,3,3,0.999,2,1,318.32,0
0.0009,0.0,2,2,1.2658,1,1,648269.12,0
4.9997,0.0,2,2,1.0001,1,1,263.3,0
0.2666,22857.6,10,35,1.0016,23,12,341073.95,0
0.4868,0.0,3,696,676.702,0,695,396157.15,0
0.232,0.0,5,110,50.5731,0,109,226769.97,0
3.4182,1646947.8,11,32,1.0001,3,29,1411695.2,0
50.0,2753.4,810,12404,100.0,9999,1,458881.72,0
5.5071,289029.6,25,114,0.9353,100,14,736045.88,0
2.8365,226.8,4,6,1.0002,3,3,24528.68,0
58.2234,122335.8,9,59,1.0,28,31,682665.12,0
0.8684,0.0,2,2,1.0006,1,1,21.48,0
750.3748,133.8,6,6,1.0,4,2,8.92,0
31.6173,3402.6,4826,10006,0.2007,9054,952,637517.8,0
67.3331,1293.6,4,4,1.0,3,1,64.67,0
50.4997,9715.2,4,4,1.0,2,2,325.48,0
9.9428,128814.6,38,122,0.7709,91,31,397590.75,0
1.0997,0.0,2,2,1.0006,1,1,275.88,0
63.1247,719.4,4,5,1.0,4,1,47.97,0
0.2109,219.6,2,1232,1.0029,616,616,1142825.12,0
13.5037,117.6,3,16,1.0,8,8,114389.77,0
6.5526,0.0,2,2,1.0001,1,1,2390.02,0
1.32,1521.0,5,2111,1.0004,617,1494,756778.62,0
50.4997,9808.2,4,4,1.0,2,2,327.37,0
42.0831,9721.8,5,5,1.0,2,3,326.55,0
6.3064,343476.6,63,212,0.9575,143,69,1014423.82,0
0.2189,529.8,496,1179,1.0026,588,591,663453.2,0
0.9897,0.0,2,2,1.0005,1,1,16.32,0
0.0837,21801.0,6,602,1.0036,272,330,719935.73,0
42.0831,1393.2,5,5,1.0,3,2,69.65,0
0.2081,0.0,3,137,56.6006,0,136,198909.02,0
3.2559,353.4,3,12,1.0003,6,6,93354.43,0
37.3588,5579782.2,6,8,1.0004,6,2,571698.55,0
1.9791,8587.2,3,4,1.0002,2,2,371.03,0
0.0005,1554190.8,4,7,0.0,7,0,181322.25,0
0.4357,0.0,2,2,1.0012,1,1,24.47,0
0.3808,0.0,3,27,19.7992,0,26,200100.23,0
75.7498,9690.0,3,3,1.0,2,1,323.0,0
2580.9029,360.6,64,64,1.0,62,2,372.85,0
6.7329,124567.8,268,624,0.9929,377,247,1085442.22,0
42.0831,10057.2,5,5,1.0,2,3,335.28,0
67.333,1300.8,4,4,1.0,3,1,65.03,0
0.0531,1770.0,8,235,1.0192,117,118,259626.3,0
6.9658,575854.8,83,153,1.0019,69,84,1032644.65,0
833.7498,222.6,5,5,1.0,3,2,11.13,0
1.6707,0.0,5,8,23.3902,0,7,130750.73,0
0.3072,208186.8,52,94,0.7748,78,15,435168.9,0
7.0342,235595.4,90,220,1.1585,151,69,1031308.78,0
15.0169,1387954.2,17,286,1.514,14,272,877359.32,0
228.9671,3778.2,1519,10003,0.615,3604,6398,352687.38,0
75.7498,9631.2,3,3,1.0,2,1,321.03,0
0.5867,178856.4,9,239,1.0073,61,178,1095412.27,0
0.4755,877.8,10,20,1.0044,10,10,483447.57,0
0.4724,0.0,6,586,552.7568,0,585,665291.3,0
67.3331,1466.4,4,4,1.0,3,1,73.33,0
4.1383,241123.8,4,35,0.9198,32,3,291254.25,0
0.0997,0.0,2,2,1.0062,1,1,10.72,0
228.4417,145082.4,15,292,1.0,47,245,573503.95,0
0.1143,0.0,7,117,26.522,0,116,283906.08,0
0.7139,1106622.6,11,86,0.6696,17,69,539053.13,0
68.9486,929.4,9,24,1.0,12,12,141804.55,0
0.4496,340818.6,29,39,1.7108,20,19,423768.32,0
5.6001,558724.2,56,122,0.6607,86,36,1200023.08,0
75.7498,9270.0,3,3,1.0,2,1,309.0,0
0.6541,200.4,3,6,1.0022,3,3,234497.85,0
0.375,8819433.0,3,3,0.75,2,1,293981.1,0
9.3591,0.0,2,2,1.0001,1,1,2.32,0
2.7755,956.4,4,14,1.0009,7,7,292423.85,0
9.9997,0.0,2,2,1.0001,1,1,447.95,0
50.4997,9625.2,4,4,1.0,2,2,322.88,0
0.1361,19203.6,57,443,1.0054,215,228,470838.37,0
21.9843,49822.2,18,328,0.998,25,303,632824.63,0
67.3331,885.6,4,4,1.0,3,1,44.27,0
2.2326,0.0,2,2,1.0003,1,1,377.35,0
0.138,0.0,2,2,1.003,1,1,0.68,0
3.7319,665980.8,33,104,0.9768,67,37,985091.5,0
75.7496,9543.0,3,3,1.0,2,1,318.1,0
7.4698,0.0,4,27,362.4297,1,26,328220.63,0
0.0712,0.0,3,44,6.12,0,43,656836.7,0
3.3332,10000000.0,2,4,1.0002,3,1,615847.7,0
0.0488,0.0,6,288,28.0139,0,287,591193.4,0
50.4998,9656.4,4,4,1.0,2,2,322.48,0
14.344,79452.0,14,39,1.6624,14,25,422806.45,0
67.3331,1364.4,4,4,1.0,3,1,68.23,0
0.0479,0.0,2,2,1.034,1,1,2.65,0
3.1685,0.0,3,5,25.3478,0,4,88331.55,0
1.8308,1886310.0,8,13,1.0006,8,5,274286.03,0
0.7943,0.0,6,23,34.9505,0,22,198926.8,0
67.3331,1328.4,4,4,1.0,3,1,66.42,0
750.3748,202.2,5,6,1.0,4,2,14.32,0
1.4975,138386.4,2,3,0.9975,2,1,4612.88,0
